COUNTY,MCD_NAME,MCD_ID,YEAR,POPULATION_ESTIMATE,TOTAL_KSI_RATE,PEDESTRIAN_KSI_RATE,BICYCLIST_KSI_RATE,TOTAL_KSI_RATE_5YR,PEDESTRIAN_KSI_RATE_5YR,BICYCLIST_KSI_RATE_5YR
Bucks County,Langhorne Manor Borough,4201741416,2017,1447,1036.6,0.0,0.0
Bucks County,Lower Makefield Township,4201744968,2017,32674,296.9,3.1,3.1
Bucks County,Lower Southampton Township,4201745112,2017,19112,460.4,31.4,10.5
Bucks County,Middletown Township,4201749120,2017,45084,627.7,8.9,13.3
Bucks County,Milford Township,4201749384,2017,10033,1216.0,10.0,0.0
Bucks County,Morrisville Borough,4201751144,2017,8562,350.4,35.0,11.7
Bucks County,New Britain Borough,4201753296,2017,2967,269.6,0.0,0.0
Bucks County,New Britain Township,4201753304,2017,11382,571.1,0.0,0.0
Bucks County,New Hope Borough,4201753712,2017,2518,278.0,39.7,39.7
Bucks County,Newtown Borough,4201754184,2017,2240,178.6,44.6,0.0
Bucks County,Newtown Township,4201754192,2017,19566,506.0,5.1,20.4
Bucks County,Nockamixon Township,4201754576,2017,3396,441.7,0.0,0.0
Bucks County,Northampton Township,4201754688,2017,39256,305.7,7.6,5.1
Bucks County,Penndel Borough,4201758936,2017,2172,1427.3,184.2,0.0
Bucks County,Perkasie Borough,4201759384,2017,8564,432.0,11.7,0.0
Bucks County,Plumstead Township,4201761616,2017,13958,566.0,28.7,7.2
Bucks County,Quakertown Borough,4201763048,2017,8695,782.1,46.0,0.0
Bucks County,Richland Township,4201764536,2017,13348,899.0,7.5,0.0
Bucks County,Richlandtown Borough,4201764584,2017,1302,230.4,0.0,76.8
Bucks County,Riegelsville Borough,4201764856,2017,854,468.4,0.0,0.0
Bucks County,Sellersville Borough,4201769248,2017,4270,210.8,0.0,0.0
Bucks County,Silverdale Borough,4201770744,2017,854,0.0,0.0,0.0
Bucks County,Solebury Township,4201771752,2017,8575,489.8,0.0,0.0
Bucks County,Springfield Township,4201773016,2017,5046,911.6,19.8,0.0
Bucks County,Telford Borough (part) *,4201776304,2017,2194,91.2,0.0,0.0
Bucks County,Tinicum Township,4201776784,2017,3962,908.6,25.2,0.0
Bucks County,Trumbauersville Borough,4201777704,2017,945,317.5,0.0,0.0
Bucks County,Tullytown Borough,4201777744,2017,2193,775.2,45.6,91.2
Bucks County,Upper Makefield Township,4201779128,2017,8396,285.9,0.0,0.0
Bucks County,Upper Southampton Township,4201779296,2017,15018,852.3,6.7,6.7
Bucks County,Warminster Township,4201780952,2017,32490,560.2,36.9,15.4
Bucks County,Warrington Township,4201781048,2017,24178,587.3,12.4,0.0
Bucks County,Warwick Township,4201781144,2017,14636,191.3,13.7,0.0
Bucks County,West Rockhill Township,4201783960,2017,5242,1335.4,0.0,0.0
Bucks County,Wrightstown Township,4201786624,2017,3099,1581.2,0.0,32.3
Bucks County,Yardley Borough,4201786920,2017,2486,160.9,0.0,0.0
Chester County,Atglen Borough,4202903384,2017,1408,639.2,0.0,0.0
Chester County,Avondale Borough,4202903656,2017,1403,356.4,0.0,0.0
Chester County,Birmingham Township,4202906544,2017,4210,427.6,23.8,0.0
Chester County,Caln Township,4202910824,2017,14212,731.8,7.0,7.0
Chester County,Charlestown Township,4202912744,2017,5950,588.2,0.0,16.8
Chester County,Coatesville City,4202914712,2017,13121,434.4,30.5,22.9
Chester County,Downingtown Borough,4202919752,2017,7918,492.5,12.6,0.0
Chester County,East Bradford Township,4202920824,2017,9919,443.6,20.2,0.0
Chester County,East Brandywine Township,4202920864,2017,8663,254.0,0.0,0.0
Chester County,East Caln Township,4202920920,2017,4860,967.1,20.6,0.0
Chester County,East Coventry Township,4202921008,2017,6766,339.9,0.0,0.0
Chester County,East Fallowfield Township,4202921104,2017,7584,316.5,0.0,0.0
Chester County,East Goshen Township,4202921192,2017,18181,242.0,16.5,0.0
Chester County,East Marlborough Township,4202921480,2017,7412,458.7,13.5,13.5
Chester County,East Nantmeal Township,4202921576,2017,1834,1472.2,0.0,0.0
Chester County,East Nottingham Township,4202921624,2017,8990,489.4,0.0,11.1
Chester County,East Pikeland Township,4202921696,2017,7426,484.8,13.5,0.0
Chester County,Easttown Township,4202921928,2017,10604,414.9,0.0,0.0
Chester County,East Vincent Township,4202922000,2017,7130,336.6,0.0,0.0
Chester County,East Whiteland Township,4202922056,2017,11722,767.8,0.0,0.0
Chester County,Elk Township,4202923032,2017,1702,352.5,0.0,0.0
Chester County,Elverson Borough,4202923440,2017,1308,229.4,0.0,0.0
Chester County,Franklin Township,4202927376,2017,4521,464.5,0.0,0.0
Chester County,Highland Township,4202934448,2017,1282,1248.0,0.0,0.0
Chester County,Honey Brook Borough,4202935528,2017,1770,339.0,0.0,0.0
Chester County,Honey Brook Township,4202935536,2017,8213,328.7,0.0,0.0
Chester County,Kennett Township,4202939344,2017,8228,546.9,0.0,0.0
Chester County,Kennett Square Borough,4202939352,2017,6182,323.5,16.2,0.0
Chester County,London Britain Township,4202944440,2017,3234,309.2,0.0,0.0
Chester County,Londonderry Township,4202944456,2017,2476,605.8,0.0,0.0
Chester County,London Grove Township,4202944480,2017,8712,493.6,0.0,23.0
Chester County,Lower Oxford Township,4202945040,2017,5052,673.0,0.0,0.0
Chester County,Malvern Borough,4202946792,2017,3436,174.6,58.2,0.0
Chester County,Modena Borough,4202950232,2017,532,375.9,0.0,188.0
Chester County,New Garden Township,4202953608,2017,12168,632.8,0.0,0.0
Chester County,Newlin Township,4202953784,2017,1350,370.4,0.0,0.0
Chester County,New London Township,4202953816,2017,5954,537.5,0.0,0.0
Chester County,North Coventry Township,4202954936,2017,7984,563.6,0.0,0.0
Chester County,Oxford Borough,4202957480,2017,5493,109.2,0.0,0.0
Chester County,Parkesburg Borough,4202958032,2017,3844,182.1,52.0,0.0
Chester County,Penn Township,4202958808,2017,5513,562.3,18.1,0.0
Chester County,Pennsbury Township,4202959136,2017,3642,576.6,27.5,0.0
Chester County,Phoenixville Borough,4202960120,2017,16830,219.8,23.8,5.9
Chester County,Pocopson Township,4202961800,2017,4834,413.7,0.0,0.0
Chester County,Sadsbury Township,4202967080,2017,3994,425.6,0.0,0.0
Chester County,Schuylkill Township,4202968288,2017,8602,418.5,11.6,0.0
Chester County,South Coatesville Borough,4202972072,2017,1448,690.6,0.0,0.0
Chester County,South Coventry Township,4202972088,2017,2635,872.9,0.0,0.0
Chester County,Spring City Borough,4202972920,2017,3310,120.8,0.0,0.0
Chester County,Thornbury Township,4202976568,2017,3142,350.1,0.0,0.0
Chester County,Tredyffrin Township,4202977344,2017,29445,675.8,10.2,0.0
Chester County,Upper Oxford Township,4202979208,2017,2528,988.9,39.6,0.0
Chester County,Upper Uwchlan Township,4202979352,2017,11658,506.1,0.0,0.0
Chester County,Uwchlan Township,4202979480,2017,18906,370.3,5.3,0.0
Chester County,Valley Township,4202979544,2017,7702,506.4,13.0,0.0
Chester County,Wallace Township,4202980616,2017,3678,652.5,0.0,0.0
Chester County,Warwick Township,4202981160,2017,2550,78.4,0.0,0.0
Chester County,West Bradford Township,4202982544,2017,13078,252.3,0.0,0.0
Chester County,West Brandywine Township,4202982576,2017,7469,642.7,13.4,0.0
Chester County,West Caln Township,4202982664,2017,9092,275.0,11.0,0.0
Chester County,West Chester Borough,4202982704,2017,19979,340.4,55.1,30.0
Chester County,West Fallowfield Township,4202982936,2017,2595,886.3,115.6,0.0
Chester County,West Goshen Township,4202983080,2017,23016,586.5,21.7,8.7
Chester County,West Grove Borough,4202983104,2017,2862,174.7,0.0,0.0
Chester County,West Marlborough Township,4202983464,2017,818,2811.7,0.0,0.0
Chester County,West Nantmeal Township,4202983664,2017,2204,680.6,0.0,0.0
Chester County,West Nottingham Township,4202983712,2017,2712,848.1,0.0,0.0
Chester County,West Pikeland Township,4202983832,2017,4068,393.3,49.2,0.0
Chester County,West Sadsbury Township,4202983968,2017,2480,1371.0,40.3,0.0
Chester County,Westtown Township,4202984104,2017,10964,319.2,18.2,0.0
Chester County,West Vincent Township,4202984160,2017,5470,237.7,0.0,0.0
Chester County,West Whiteland Township,4202984192,2017,19092,701.9,10.5,5.2
Chester County,Willistown Township,4202985352,2017,10947,447.6,27.4,9.1
Delaware County,Aldan Borough,4204500676,2017,4170,1199.0,71.9,24.0
Delaware County,Aston Township,4204503336,2017,16730,257.0,0.0,0.0
Delaware County,Bethel Township,4204506024,2017,9182,392.1,0.0,0.0
Delaware County,Brookhaven Borough,4204509080,2017,8054,571.1,12.4,0.0
Delaware County,Chadds Ford Township,4204512442,2017,3722,1665.8,26.9,0.0
Delaware County,Chester City,4204513208,2017,33996,1070.7,64.7,14.7
Delaware County,Chester Township,4204513212,2017,4072,1080.6,49.1,0.0
Delaware County,Chester Heights Borough,4204513232,2017,2673,1047.5,37.4,0.0
Delaware County,Clifton Heights Borough,4204514264,2017,6685,179.5,74.8,0.0
Delaware County,Collingdale Borough,4204515232,2017,8800,818.2,45.5,0.0
Delaware County,Concord Township,4204515488,2017,17744,727.0,5.6,0.0
Delaware County,Darby Borough,4204518152,2017,10698,121.5,28.0,0.0
Delaware County,Darby Township,4204518160,2017,9285,161.6,10.8,0.0
Delaware County,East Lansdowne Borough,4204521384,2017,2667,449.9,0.0,0.0
Delaware County,Eddystone Borough,4204522296,2017,2420,785.1,0.0,0.0
Delaware County,Edgmont Township,4204522584,2017,4078,980.9,24.5,24.5
Delaware County,Folcroft Borough,4204526408,2017,6639,271.1,30.1,15.1
Delaware County,Glenolden Borough,4204529720,2017,7145,811.8,0.0,0.0
Delaware County,Haverford Township,4204533144,2017,49325,448.0,24.3,10.1
Delaware County,Lansdowne Borough,4204541440,2017,10654,694.6,56.3,9.4
Delaware County,Lower Chichester Township,4204544888,2017,3475,777.0,0.0,0.0
Delaware County,Marcus Hook Borough,4204547344,2017,2402,541.2,166.5,0.0
Delaware County,Marple Township,4204547616,2017,23797,659.7,4.2,4.2
Delaware County,Media Borough,4204548480,2017,5523,597.5,90.5,36.2
Delaware County,Middletown Township,4204549136,2017,16010,805.7,18.7,25.0
Delaware County,Millbourne Borough,4204549504,2017,1153,173.5,0.0,0.0
Delaware County,Morton Borough,4204551176,2017,2668,374.8,75.0,0.0
Delaware County,Nether Providence Township,4204553104,2017,13776,442.8,0.0,0.0
Delaware County,Newtown Township,4204554224,2017,13325,502.8,0.0,0.0
Delaware County,Norwood Borough,4204555664,2017,5898,271.3,33.9,0.0
Delaware County,Parkside Borough,4204558176,2017,2322,172.3,43.1,0.0
Delaware County,Prospect Park Borough,4204562792,2017,6500,307.7,0.0,0.0
Delaware County,Radnor Township,4204563264,2017,31850,511.8,18.8,0.0
Delaware County,Ridley Township,4204564800,2017,31138,590.9,51.4,9.6
Delaware County,Ridley Park Borough,4204564832,2017,7056,836.2,14.2,0.0
Delaware County,Rose Valley Borough,4204566192,2017,948,421.9,0.0,0.0
Delaware County,Rutledge Borough,4204566928,2017,800,250.0,0.0,0.0
Delaware County,Sharon Hill Borough,4204569752,2017,5708,876.0,192.7,0.0
Delaware County,Springfield Township,4204573032,2017,24268,1050.8,28.8,8.2
Delaware County,Swarthmore Borough,4204575648,2017,6306,396.4,31.7,0.0
Delaware County,Thornbury Township,4204576576,2017,7689,468.2,13.0,13.0
Delaware County,Tinicum Township,4204576792,2017,4100,3682.9,48.8,0.0
Delaware County,Upland Borough,4204578712,2017,3329,540.7,30.0,0.0
Delaware County,Upper Chichester Township,4204578776,2017,16923,1004.6,35.5,17.7
Delaware County,Upper Darby Township,4204579000,2017,82949,482.2,82.0,18.1
Delaware County,Upper Providence Township,4204579248,2017,10414,374.5,0.0,0.0
Delaware County,Yeadon Borough,4204586968,2017,11499,608.7,34.8,8.7
Montgomery County,Abington Township,4209100156,2017,55435,716.2,32.5,7.2
Montgomery County,Ambler Borough,4209102264,2017,6492,200.2,15.4,15.4
Montgomery County,Bridgeport Borough,4209108568,2017,4560,241.2,0.0,0.0
Montgomery County,Bryn Athyn Borough,4209109696,2017,1400,428.6,0.0,0.0
Montgomery County,Cheltenham Township,4209112968,2017,37114,951.1,70.1,5.4
Montgomery County,Collegeville Borough,4209115192,2017,5216,345.1,38.3,0.0
Montgomery County,Conshohocken Borough,4209115848,2017,8014,187.2,25.0,0.0
Montgomery County,Douglass Township,4209119672,2017,10476,381.8,38.2,0.0
Montgomery County,East Greenville Borough,4209121200,2017,2946,339.4,33.9,0.0
Montgomery County,East Norriton Township,4209121600,2017,14003,392.8,7.1,14.3
Montgomery County,Franconia Township,4209127280,2017,13282,768.0,37.6,7.5
Montgomery County,Green Lane Borough,4209131088,2017,508,984.3,0.0,0.0
Montgomery County,Hatboro Borough,4209133088,2017,7438,497.4,26.9,0.0
Montgomery County,Hatfield Borough,4209133112,2017,3318,60.3,30.1,30.1
Montgomery County,Hatfield Township,4209133120,2017,17694,678.2,5.7,11.3
Montgomery County,Horsham Township,4209135808,2017,26469,627.1,15.1,3.8
Montgomery County,Jenkintown Borough,4209138000,2017,4416,498.2,113.2,0.0
Montgomery County,Lansdale Borough,4209141432,2017,16803,601.1,53.6,17.9
Montgomery County,Limerick Township,4209143312,2017,19008,889.1,21.0,0.0
Montgomery County,Lower Frederick Township,4209144912,2017,4902,734.4,0.0,0.0
Montgomery County,Lower Gwynedd Township,4209144920,2017,11498,748.0,17.4,8.7
Montgomery County,Lower Merion Township,4209144976,2017,59202,1135.1,57.4,15.2
Montgomery County,Lower Moreland Township,4209145008,2017,13153,813.5,7.6,7.6
Montgomery County,Lower Pottsgrove Township,4209145072,2017,12166,509.6,24.7,8.2
Montgomery County,Lower Providence Township,4209145080,2017,26507,498.0,15.1,11.3
Montgomery County,Lower Salford Township,4209145096,2017,15380,344.6,6.5,0.0
Montgomery County,Marlborough Township,4209147592,2017,3356,536.4,0.0,0.0
Montgomery County,Montgomery Township,4209150640,2017,26052,548.9,11.5,11.5
Montgomery County,Narberth Borough,4209152664,2017,4331,0.0,0.0,0.0
Montgomery County,New Hanover Township,4209153664,2017,12830,428.7,0.0,0.0
Montgomery County,Norristown Borough,4209154656,2017,34440,696.9,81.3,17.4
Montgomery County,North Wales Borough,4209155512,2017,3267,214.3,91.8,30.6
Montgomery County,Pennsburg Borough,4209159120,2017,3858,285.1,0.0,25.9
Montgomery County,Perkiomen Township,4209159392,2017,9163,447.5,0.0,0.0
Montgomery County,Plymouth Township,4209161664,2017,17571,1075.6,11.4,11.4
Montgomery County,Pottstown Borough,4209162416,2017,22610,778.4,39.8,26.5
Montgomery County,Red Hill Borough,4209163808,2017,2374,589.7,0.0,84.2
Montgomery County,Rockledge Borough,4209165568,2017,2543,275.3,0.0,0.0
Montgomery County,Royersford Borough,4209166576,2017,4770,167.7,0.0,0.0
Montgomery County,Salford Township,4209167528,2017,2934,1261.1,0.0,0.0
Montgomery County,Schwenksville Borough,4209168328,2017,1384,578.0,0.0,0.0
Montgomery County,Skippack Township,4209171016,2017,14383,458.9,13.9,7.0
Montgomery County,Souderton Borough,4209171856,2017,6908,202.7,43.4,0.0
Montgomery County,Springfield Township,4209173088,2017,19675,528.6,20.3,0.0
Montgomery County,Telford Borough (part) *,4209176304,2017,2670,149.8,0.0,0.0
Montgomery County,Towamencin Township,4209177152,2017,18306,797.6,10.9,10.9
Montgomery County,Trappe Borough,4209177304,2017,3622,911.1,0.0,0.0
Montgomery County,Upper Dublin Township,4209179008,2017,26343,766.8,3.8,3.8
Montgomery County,Upper Frederick Township,4209179040,2017,3608,748.3,0.0,0.0
Montgomery County,Upper Gwynedd Township,4209179056,2017,15808,430.2,25.3,0.0
Montgomery County,Upper Hanover Township,4209179064,2017,7668,534.7,0.0,0.0
Montgomery County,Upper Merion Township,4209179136,2017,30774,978.1,19.5,9.7
Montgomery County,Upper Moreland Township,4209179176,2017,24110,771.5,8.3,0.0
Montgomery County,Upper Pottsgrove Township,4209179240,2017,5622,462.5,0.0,17.8
Montgomery County,Upper Providence Township,4209179256,2017,23855,700.1,4.2,0.0
Montgomery County,Upper Salford Township,4209179280,2017,3360,1488.1,0.0,0.0
Montgomery County,West Conshohocken Borough,4209182736,2017,1408,5894.9,71.0,0.0
Montgomery County,West Norriton Township,4209183696,2017,15656,887.8,6.4,12.8
Montgomery County,West Pottsgrove Township,4209183912,2017,3852,207.7,0.0,26.0
Montgomery County,Whitemarsh Township,4209184624,2017,17989,906.1,16.7,16.7
Montgomery County,Whitpain Township,4209184888,2017,19160,375.8,20.9,10.4
Montgomery County,Worcester Township,4209186496,2017,10399,942.4,9.6,0.0
Philadelphia County,North Philadelphia,4210160101,2017,136858,943.3,163.7,27.0
Philadelphia County,Lower Southwest Philadelphia,4210160102,2017,42460,1260.0,110.7,25.9
Philadelphia County,Central Philadelphia,4210160103,2017,129590,848.8,164.4,74.9
Philadelphia County,North Delaware Philadelphia,4210160104,2017,97096,791.0,84.5,15.4
Philadelphia County,Lower South Philadelphia,4210160105,2017,5552,4683.0,72.0,36.0
Philadelphia County,West Park Philadelphia,4210160106,2017,45795,1591.9,109.2,30.6
Philadelphia County,Lower North Philadelphia,4210160107,2017,92254,815.1,173.4,41.2
Philadelphia County,Lower Northwest Philadelphia,4210160108,2017,53477,647.0,65.4,20.6
Philadelphia County,River Wards,4210160109,2017,70116,965.5,114.1,27.1
Philadelphia County,University/Southwest,4210160110,2017,82084,835.7,104.8,59.7
Philadelphia County,West Philadelphia,4210160111,2017,116232,594.5,124.8,35.3
Philadelphia County,South Philadelphia,4210160112,2017,136540,400.6,82.0,35.2
Philadelphia County,Upper Far Northeast Philadelphia,4210160113,2017,68402,460.5,42.4,10.2
Philadelphia County,Lower Northeast Philadelphia,4210160114,2017,107436,687.9,87.5,10.2
Philadelphia County,Upper North Philadelphia,4210160115,2017,150420,547.1,93.7,8.6
Philadelphia County,Lower Far Northeast Philadelphia,4210160116,2017,71730,504.7,37.6,12.5
Philadelphia County,Upper Northwest Philadelphia,4210160117,2017,85946,499.2,97.7,7.0
Philadelphia County,Central Northeast Philadelphia,4210160118,2017,85732,501.6,57.2,4.7
